status,gasInStorage,full,trend,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,Name,Country,Type,operator,Year,Month,Day,Date,Week,LastUpdateTime
C,25.7916,71.28,0.3,109.61,0,36.184,336.12,374.52,"RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach)",Austria,DSR,RAG Energy Storage,2025,7,10,7/10/2025,28,8/2/2025
C,4.6712,40.56,0.38,43.54,0,11.5176,69.3,144.14,UGS Breitbrunn,Germany,DSR,Uniper Energy Storage,2025,7,10,7/10/2025,28,8/2/2025
C,0.3478,62.78,1.79,9.95,0,0.554,11.38,27.12,UGS Kiel-Rönne,Germany,ASF,SWKiel Speicher,2025,7,10,7/10/2025,28,8/2/2025
E,11.4465,46.03,0,22.13,21.7,24.8653,129,74,UGS Incukalns,Latvia,ASR,AS Conexus Baltic Grid,2025,7,10,7/10/2025,28,8/2/2025
C,19.4976,63.51,0.55,173.44,3.3,30.7,333.5,443,"VGS GSCZ (Háje, Tranovice, Štramberk, Tvrdonice, Dolni Dunajovice, Lobodice)",Czechia,DSR,Gas Storage CZ,2025,7,11,7/11/2025,28,8/2/2025
C,2.5541,42.68,0.36,21.42,0,5.9844,51.15,166.23,VGS SEDIANE B (Gournay-sur-Aronde),France,ASF,Storengy,2025,7,11,7/11/2025,28,8/2/2025
C,1.3151,76.19,0.06,1.01,0,1.7259,47.72,119.3,UGS Epe-NL-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,11,7/11/2025,28,8/2/2025
C,9.2458,77.25,0.34,41.62,0.5,11.9689,95.75,664.94,"VGS SALINE (Tersanne, Etrez, Manosque)",France,ASR,Storengy,2025,7,11,7/11/2025,28,8/2/2025
C,13.919,90.93,0,0.51,0,15.3065,331.2,469.2,UGS Epe Uniper H-Gas,Germany,ASF,Uniper Energy Storage,2025,7,11,7/11/2025,28,8/2/2025
C,25.8883,71.55,0.27,96.77,0,36.184,336.12,374.52,"RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach)",Austria,DSR,RAG Energy Storage,2025,7,11,7/11/2025,28,8/2/2025
C,16.6329,81.54,0.12,24.2,0,20.3979,134.61,263.9,UGS Szöreg-1,Hungary,DSR,HEXUM,2025,7,11,7/11/2025,28,8/2/2025
C,0.6171,34.57,0.67,11.9,0,1.785,11.04,34.32,UGS Schmidhausen,Germany,DSR,Storengy Deutschland,2025,7,11,7/11/2025,28,8/2/2025
E,0,0,0,0,0,4.088,37.63,91.39,UGS Wolfersberg,Germany,DSR,bayernugs,2025,7,11,7/11/2025,28,8/2/2025
C,2.5647,94.56,0.51,13.52,0,2.7123,84.97,141.61,UGS Enschede - Epe (Nuon),Germany,DSR,NUON Epe Gasspeicher,2025,7,11,7/11/2025,28,8/2/2025
C,7.1154,84.61,0.21,17.36,0,8.41,88.14,169.66,UGS Loenhout,Belgium,ASR,Fluxys,2025,7,11,7/11/2025,28,8/2/2025
C,11.599,77.53,0.32,60.91,12.8,14.9611,124.68,195.41,"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",France,ASF,Storengy,2025,7,11,7/11/2025,28,8/2/2025
C,1.1675,72.67,0.6,10.48,0.9,1.6065,48,120,UGS Epe Uniper L-Gas,Germany,ASF,Uniper Energy Storage,2025,7,11,7/11/2025,28,8/2/2025
C,1.8438,26.54,0.37,28.02,2.5,6.947,72.66,72.66,UGS Lab IV - Pozagas,Slovakia,DSR,Pozagas,2025,7,11,7/11/2025,28,8/2/2025
C,1.4948,3.35,0.16,151.38,0,44.6763,352.62,542.5,UGS Rehden,Germany,DSR,SEFE Storage (Germany),2025,7,11,7/11/2025,28,8/2/2025
C,1.7691,70.24,0,0,0,2.5184,41.04,82.08,UGS Nüttermoor H-3,Germany,ASF,EWE Gasspeicher,2025,7,11,7/11/2025,28,8/2/2025
C,4.7242,41.02,0.46,53,0,11.5176,69.3,144.14,UGS Breitbrunn,Germany,DSR,Uniper Energy Storage,2025,7,11,7/11/2025,28,8/2/2025
C,0.0232,2.4,0.24,2.32,0,0.9677,6.45,16.13,UGS Frankenthal,Germany,ASR,Enovos Storage,2025,7,11,7/11/2025,28,8/2/2025
C,5.0195,81.19,0.63,38.89,0,6.1822,104.93,328.61,INNEXPOOL-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,11,7/11/2025,28,8/2/2025
C,5.9309,53.89,0.67,73.67,0,11.0062,79,95.53,"VGS STOGIT Adriatica (Collalto, Cellino, San Potito & Cotignola) (7)",Italy,GRP,Stogit Adriatica (SNAM),2025,7,11,7/11/2025,28,8/2/2025
C,12.1888,68.38,0.31,55.65,0,17.825,148.54,222.81,UGS 7 Fields (Uniper Energy Storage) - AT,Austria,DSR,Uniper Energy Storage (AT),2025,7,11,7/11/2025,28,8/2/2025
C,17.5293,65.48,0.24,65.15,0,26.771,213.34,308.31,VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf),Austria,DSR,OMV Gas Storage,2025,7,11,7/11/2025,28,8/2/2025
C,1.658,70.55,0.65,15.17,0,2.35,32.74,49.03,VGS Zone MND ESG (UGS Stockstadt + UGS Haehnlein),Germany,ASR,MND Energy Storage Germany,2025,7,11,7/11/2025,28,8/2/2025
C,1.4923,76.31,0,0,0,1.9557,54,94.5,UGS Etzel EDF (VGS),Germany,ASF,EDF Gas Deutschland,2025,7,11,7/11/2025,28,8/2/2025
C,4.4384,46.09,0.11,11.02,0,9.63,69.55,80.25,UGS Sarma?el ,Romania,DSR,Depogaz Ploie?ti,2025,7,11,7/11/2025,28,8/2/2025
C,1.9972,88.8,0.63,14.11,0,2.249,19.7,73.92,UGS Ronnenberg-Empelde,Germany,ASF,enercity,2025,7,11,7/11/2025,28,8/2/2025
C,27.8208,46.88,0.29,171.81,0,59.3385,448.75,732.8,UGS Norg (Langelo) L-gas,Netherlands,DSR,NAM,2025,7,11,7/11/2025,28,8/2/2025
C,0.8604,24.12,0.78,27.79,0,3.5672,53.83,124.2,EWE H-Gas Zone,Germany,ASF,EWE Gasspeicher,2025,7,11,7/11/2025,28,8/2/2025
C,3.0323,61.51,0.45,22.2,0,4.93,71.76,118.32,UGS Etzel ESE (OMV),Germany,ASF,OMV Gas Storage Germany,2025,7,11,7/11/2025,28,8/2/2025
C,0.3566,64.37,1.59,8.83,0,0.554,11.38,27.12,UGS Kiel-Rönne,Germany,ASF,SWKiel Speicher,2025,7,11,7/11/2025,28,8/2/2025
C,31.7643,70.77,0.42,204.52,17.9,44.8833,374.03,680.41,"VGS SERENE ATLANTIQUE ((Chéméry, Céré-la-Ronde, Soings-en-Sologne)",France,ASF,Storengy,2025,7,11,7/11/2025,28,8/2/2025
C,2.0407,96.98,0.49,10.22,0,2.1041,83.23,166.46,UGS Epe Trianel,Germany,ASF,Trianel Gasspeicher Epe,2025,7,11,7/11/2025,28,8/2/2025
C,3.4734,35.48,0.28,27.04,0,9.79,90.72,180,"VGS GSD Gas Storage (Lille Torup, Stenlille)",Denmark,ASF,GSD,2025,7,11,7/11/2025,28,8/2/2025
C,1.2632,88.01,0,0,0,1.4352,46.8,93.6,UGS Enschede - Epe (Eneco),Germany,ASF,Eneco Gasspeicher,2025,7,11,7/11/2025,28,8/2/2025
C,6.968,72.64,-0.58,0,55.3,9.593,133.7,307.56,"VGS GIM Kawerna (Kosakowo, Mogilno)",Poland,ASF,GSP,2025,7,11,7/11/2025,28,8/2/2025
C,9.0898,63.73,0.18,25.54,0,14.2636,107.52,158.4,UGS Wierzchowice,Poland,DSR,GSP,2025,7,11,7/11/2025,28,8/2/2025
C,8.1588,58.21,0.56,78.95,0,14.017,107,149.8,UGS Bilciuresti,Romania,DSR,Depogaz Ploie?ti,2025,7,11,7/11/2025,28,8/2/2025
C,15.0755,68.38,0.53,116.45,0,22.046,346.79,507.25,"VGS Storage Hub (Bernburg, Bad Lauchstädt)",Germany,GRP,VNG Gasspeicher GmbH (6),2025,7,11,7/11/2025,28,8/2/2025
C,142.4398,75.68,0.33,620.09,0,188.2185,1601.63,2783.07,"VGS STOGIT (Fiume Treste, Bordolano, Sabbioncello, Minerbio, Sergnano, Ripalta, Cortemaggiore, Brugherio, Settala)",Italy,DSR,Stogit (7),2025,7,11,7/11/2025,28,8/2/2025
C,0.7863,46.25,0.45,7.63,0,1.7,31.68,58.08,UGS Lesum,Germany,ASF,Storengy Deutschland,2025,7,11,7/11/2025,28,8/2/2025
C,16.3159,57.81,0.49,159.2,21.2,28.2242,338.3,418.9,UGS Láb (incl. Gajary baden),Slovakia,DSR,Nafta,2025,7,11,7/11/2025,28,8/2/2025
C,8.3188,66.8,0.17,20.91,0,12.4532,117.79,129.35,"VGS GIM Sanok (Brzeznica, Husow, Strachocina, Swarzow)",Poland,DSR,GSP,2025,7,11,7/11/2025,28,8/2/2025
C,0.0524,50.61,0.29,0,0,0.1035,6.61,8.75,UGS Skallen,Sweden,SRC,Swedegas,2025,7,11,7/11/2025,28,8/2/2025
C,3.682,75.05,0.61,31.21,0,4.9061,57.51,84.76,UGS Damborice,Czechia,DSR,MND Gas Storage,2025,7,11,7/11/2025,28,8/2/2025
C,9.8411,93.64,0.01,1.06,0,10.5094,122.04,216.96,UGS Etzel EKB,Germany,ASF,EKB,2025,7,11,7/11/2025,28,8/2/2025
C,0.8768,70.44,0.35,4.46,0,1.2448,29.23,46.98,UGS Etzel ESE (VGS),Germany,ASF,VNG Gasspeicher GmbH (6),2025,7,11,7/11/2025,28,8/2/2025
C,0.3254,35.75,1.01,9.21,0,0.9102,10.8,13.32,"TEP Storage Hub (Allmenhausen, Kirchheiligen)",Germany,DSR,TEP,2025,7,11,7/11/2025,28,8/2/2025
C,0.0781,31.25,0,0,0,0.25,12,12,"VSP NORD (Rehden, Jemgum)",Germany,DSR,SEFE Storage (Germany),2025,7,11,7/11/2025,28,8/2/2025
C,14.2974,59.95,0.45,107.7,0,23.85,154.06,620.2,UGS Grijpskerk L-gas,Netherlands,DSR,NAM,2025,7,11,7/11/2025,28,8/2/2025
C,1.53,45.11,0.45,15.1,0,3.3917,55.2,69,UGS Jemgum H (EWE),Germany,ASF,EWE Gasspeicher,2025,7,11,7/11/2025,28,8/2/2025
C,1.8089,89.53,0,0,0,2.0203,41.04,109.44,UGS Epe (MET Epe Speicher),Germany,ASF,MET Epe Speicher,2025,7,11,7/11/2025,28,8/2/2025
C,0.5434,29.18,0.32,5.86,0,1.8625,24.84,41.4,UGS Nüttermoor H-5,Germany,ASF,EWE Gasspeicher,2025,7,11,7/11/2025,28,8/2/2025
C,1.1435,23.81,0,0,0,4.8025,43.35,61.2,UGS Inzenham-West,Germany,DSR,NAFTA Speicher Inzenham,2025,7,11,7/11/2025,28,8/2/2025
C,0.9203,44.29,0,0,0,2.0779,54,94.5,UGS Etzel EnBW (VGS),Germany,ASF,EnBW Etzel Speicher,2025,7,11,7/11/2025,28,8/2/2025
C,21.2698,44.69,0.31,145.37,0,47.5929,348.93,535,"VGS MFGT (Pusztaederics, Zsana-Nord, Kardoskút-Pusztaszolos, Hajdúszoboszló)",Hungary,DSR,HGS (9),2025,7,11,7/11/2025,28,8/2/2025
C,1.2805,79.54,0.81,13.01,0,1.61,25.3,50.59,UGS Reckrod,Germany,ASF,MET Speicher,2025,7,11,7/11/2025,28,8/2/2025
C,1.5373,66.31,0.65,15.07,0,2.3184,48.38,80.64,UGS Kraak,Germany,ASF,HanseWerk,2025,7,11,7/11/2025,28,8/2/2025
C,1.8666,86.54,0,0,0,2.1568,210.67,361.15,UGS Etzel EGL (Equinor Storage Deutschland),Germany,ASF,Equinor Storage Deutschland,2025,7,11,7/11/2025,28,8/2/2025
C,22.1453,65.3,0.04,43.68,31.4,33.9118,300.13,580.01,VGS Lussagnet (TERÉGA),France,ASR,Teréga,2025,7,11,7/11/2025,28,8/2/2025
C,29.7094,59.84,0.43,212.46,0,49.6515,407.01,463.92,UGS Bergermeer,Netherlands,DSR,TAQA Gas Storage,2025,7,11,7/11/2025,28,8/2/2025
C,2.5783,78.13,0.47,18.81,0,3.3,24.44,44,UGS Cornegliano,Italy,DSR,IGS (7),2025,7,11,7/11/2025,28,8/2/2025
C,6.8278,72.11,0.4,38.23,0,9.468,274.8,357.24,UGS Bierwang,Germany,DSR,Uniper Energy Storage,2025,7,11,7/11/2025,28,8/2/2025
C,6.2427,65.25,0.95,91.38,0,9.568,164.8,253.33,UGS Jemgum H (SEFE Storage),Germany,ASF,SEFE Storage (Germany),2025,7,11,7/11/2025,28,8/2/2025
C,2.4074,90,0,0,0,2.675,21.4,21.4,UGS Ghercesti,Romania,DSR,Depogaz Ploie?ti,2025,7,11,7/11/2025,28,8/2/2025
C,11.5198,46.33,0.29,41.85,0,24.8653,129,74,UGS Incukalns,Latvia,ASR,AS Conexus Baltic Grid,2025,7,11,7/11/2025,28,8/2/2025
C,1.7196,48.22,-0.17,30.46,36.6,3.5664,312.41,435.46,UGS EnergyStock,Netherlands,ASF,EnergyStock,2025,7,11,7/11/2025,28,8/2/2025
C,5.2451,81.03,0.63,40.65,0,6.4729,85.48,179.23,UGS STASSFURT-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,11,7/11/2025,28,8/2/2025
C,0.9183,74.06,1.69,20.91,0,1.24,27.6,82.56,UGS Harsefeld,Germany,ASF,Storengy Deutschland,2025,7,11,7/11/2025,28,8/2/2025
C,5.6409,81.23,0.03,2.28,0,6.9439,73.43,95.58,UGS Dolni Bojanovice,Czechia,DSR,SPP Storage,2025,7,11,7/11/2025,28,8/2/2025
C,0.6906,69.13,0.19,1.9,0,0.999,10.66,32.76,UGS Rüdersdorf H,Germany,ASF,EWE Gasspeicher,2025,7,11,7/11/2025,28,8/2/2025
C,42.3576,13.19,0.16,533.05,1.8,321.0941,2374.16,1153.47,VGS Ukraine (all storage facilities),Ukraine,DSR,Ukrtransgaz,2025,7,11,7/11/2025,28,8/2/2025
C,12.5848,64.54,0.53,102.67,0,19.4989,165.6,177.87,UGS Haidach (SEFE Storage),Austria,DSR,SEFE Storage,2025,7,11,7/11/2025,28,8/2/2025
C,2.5485,68.8,0.25,9.44,0,3.7044,60,98,UGS Uhrice,Czechia,DSR,MND Energy Storage,2025,7,11,7/11/2025,28,8/2/2025
C,3.275,46.76,0.27,19.1,0,7.0044,42.13,46.88,UGS Chiren,Bulgaria,DSR,Bulgartransgaz (4),2025,7,11,7/11/2025,28,8/2/2025
C,10.1423,72.37,0.43,59.98,0,14.0136,156.36,270.26,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",France,ASF,Storengy,2025,7,11,7/11/2025,28,8/2/2025
C,0.3482,6.96,0.84,41.98,0,5,40,360,UGS Alkmaar,Netherlands,DSR,TAQA Piek Gas,2025,7,11,7/11/2025,28,8/2/2025
C,3.7166,58.72,1.4,88.67,0,6.3291,137.88,275.76,UGS Katharina,Germany,ASF,Erdgasspeicher Peissen,2025,7,11,7/11/2025,28,8/2/2025
C,2.3852,60.54,0.49,19.28,0,3.94,86.04,244.32,UGS Peckensen,Germany,ASF,Storengy Deutschland,2025,7,11,7/11/2025,28,8/2/2025
C,2.9211,61.21,0.64,30.95,0,4.7725,43.87,51.57,UGS Okoli,Croatia,DSR,PSP,2025,7,11,7/11/2025,28,8/2/2025
C,4.8077,45.42,0.05,4.8,0,10.5859,158.41,276.45,UGS Etzel Erdgas Lager EGL,Germany,ASF,Uniper Energy Storage,2025,7,11,7/11/2025,28,8/2/2025
C,26.8852,75.03,0.1,37.18,0,35.8318,143.34,208.96,"VGS Enagás Basic Underground Storage (Serrablo, Yela, Gaviota, Marismas)",Spain,DSR,Enagás GTS,2025,7,11,7/11/2025,28,8/2/2025
C,0.5388,100.72,0,0,0,0.535,10.7,12.84,UGS Balaceanca ,Romania,DSR,Depogaz Ploie?ti,2025,7,11,7/11/2025,28,8/2/2025
C,2.0447,64.82,0.37,11.84,0,3.1546,15.5,0,UGS Târgu Mures,Romania,DSR,Depomures,2025,7,11,7/11/2025,28,8/2/2025
C,2.797,89.19,0.84,35.97,9.6,3.1362,39.98,141.12,UGS EWE-Zone L,Germany,ASF,EWE Gasspeicher,2025,7,11,7/11/2025,28,8/2/2025
C,6.9405,62.71,0,0,0,11.0683,436.25,403.68,UGS Etzel ESE (Uniper Energy Storage),Germany,ASF,Uniper Energy Storage,2025,7,11,7/11/2025,28,8/2/2025
C,1.1531,43.54,0,0,0,2.6486,288.93,240.78,UGS Holford (Post-Brexit),United Kingdom,ASF,Uniper Energy Storage Ltd (Post-Brexit),2025,7,11,7/11/2025,28,8/2/2025
E,1.0669,24.25,0,0,0,4.4,300,280,UGS Stublach (Post-Brexit),United Kingdom,ASF,Storengy UK (Post-Brexit),2025,7,11,7/11/2025,28,8/2/2025
C,6.8175,69.04,0.58,57.53,0,9.874,90.96,108.96,UGS Uelsen,Germany,DSR,Storengy Deutschland,2025,7,11,7/11/2025,28,8/2/2025
C,2.5168,65.34,0.57,22.03,0,3.852,32.1,48.15,UGS Urziceni,Romania,DSR,Depogaz Ploie?ti,2025,7,11,7/11/2025,28,8/2/2025
C,1.3397,74.95,0.51,9.19,0,1.7875,24.84,49.68,UGS Nüttermoor H-2,Germany,ASF,EWE Gasspeicher,2025,7,11,7/11/2025,28,8/2/2025
C,1.1407,76.51,0.58,8.61,0,1.491,55.3,46.78,UGS Etzel ESE (MET),Germany,ASF,MET Speicher,2025,7,11,7/11/2025,28,8/2/2025
C,0.4958,17.61,0,0,0,2.815,89,25,UGS Humbly Grove (Post-Brexit),United Kingdom,DSR,Humbly Grove Energy (Post-Brexit),2025,7,11,7/11/2025,28,8/2/2025
C,1.5698,73.17,0.11,3.14,0.8,2.1452,48.39,96.78,UGS Epe-L-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,11,7/11/2025,28,8/2/2025
C,3.5734,100.09,-0.98,0,35.1,3.57,24,85.68,UGS Carriço,Portugal,ASF,REN Armazenagem,2025,7,11,7/11/2025,28,8/2/2025
C,0.0501,1.77,0.13,3.72,0,2.8303,57.96,84.19,UGS Nüttermoor H-4,Netherlands,ASF,EWE Gasspeicher (NL) (5) (8),2025,7,11,7/11/2025,28,8/2/2025
C,0.6292,35.25,0.68,12.14,0,1.785,11.04,34.32,UGS Schmidhausen,Germany,DSR,Storengy Deutschland,2025,7,12,7/12/2025,28,8/2/2025
C,12.6972,65.12,0.58,112.35,0,19.4989,165.6,177.87,UGS Haidach (SEFE Storage),Austria,DSR,SEFE Storage,2025,7,12,7/12/2025,28,8/2/2025
C,1.568,73.09,-0.08,2.34,4.1,2.1452,48.39,96.78,UGS Epe-L-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,12,7/12/2025,28,8/2/2025
C,0.5093,18.09,0.48,13.48,0,2.815,89,25,UGS Humbly Grove (Post-Brexit),United Kingdom,DSR,Humbly Grove Energy (Post-Brexit),2025,7,12,7/12/2025,28,8/2/2025
C,5.2909,81.74,0.71,45.83,0,6.4729,85.48,179.23,UGS STASSFURT-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,12,7/12/2025,28,8/2/2025
E,1.0669,24.25,0,0,0,4.4,300,280,UGS Stublach (Post-Brexit),United Kingdom,ASF,Storengy UK (Post-Brexit),2025,7,12,7/12/2025,28,8/2/2025
C,1.1533,77.35,0.85,12.61,0,1.491,55.3,46.78,UGS Etzel ESE (MET),Germany,ASF,MET Speicher,2025,7,12,7/12/2025,28,8/2/2025
C,17.6024,65.75,0.27,73.07,0,26.771,213.34,308.31,VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf),Austria,DSR,OMV Gas Storage,2025,7,12,7/12/2025,28,8/2/2025
C,3.0545,61.96,0.45,22.25,0,4.93,71.76,118.32,UGS Etzel ESE (OMV),Germany,ASF,OMV Gas Storage Germany,2025,7,12,7/12/2025,28,8/2/2025
C,1.1435,23.81,0,0,0,4.8025,43.35,61.2,UGS Inzenham-West,Germany,DSR,NAFTA Speicher Inzenham,2025,7,12,7/12/2025,28,8/2/2025
C,12.2528,68.74,0.36,64.03,0,17.825,148.54,222.81,UGS 7 Fields (Uniper Energy Storage) - AT,Austria,DSR,Uniper Energy Storage (AT),2025,7,12,7/12/2025,28,8/2/2025
C,4.8125,45.46,0.05,4.8,0,10.5859,158.41,276.45,UGS Etzel Erdgas Lager EGL,Germany,ASF,Uniper Energy Storage,2025,7,12,7/12/2025,28,8/2/2025
C,4.7593,41.32,0.3,35.09,0,11.5176,69.3,144.14,UGS Breitbrunn,Germany,DSR,Uniper Energy Storage,2025,7,12,7/12/2025,28,8/2/2025
C,0.3642,65.75,1.37,7.62,0,0.554,11.38,27.12,UGS Kiel-Rönne,Germany,ASF,SWKiel Speicher,2025,7,12,7/12/2025,28,8/2/2025
C,1.3178,76.35,0.16,2.71,0,1.7259,47.72,119.3,UGS Epe-NL-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,12,7/12/2025,28,8/2/2025
C,1.1758,73.19,0.52,8.3,0,1.6065,48,120,UGS Epe Uniper L-Gas,Germany,ASF,Uniper Energy Storage,2025,7,12,7/12/2025,28,8/2/2025
C,5.0608,81.86,0.67,41.38,0,6.1822,104.93,328.61,INNEXPOOL-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,12,7/12/2025,28,8/2/2025
C,1.5569,67.15,0.85,19.62,0,2.3184,48.38,80.64,UGS Kraak,Germany,ASF,HanseWerk,2025,7,12,7/12/2025,28,8/2/2025
C,1.2935,80.34,0.81,13.01,0,1.61,25.3,50.59,UGS Reckrod,Germany,ASF,MET Speicher,2025,7,12,7/12/2025,28,8/2/2025
C,1.6729,71.19,0.63,14.96,0,2.35,32.74,49.03,VGS Zone MND ESG (UGS Stockstadt + UGS Haehnlein),Germany,ASR,MND Energy Storage Germany,2025,7,12,7/12/2025,28,8/2/2025
C,26.0167,71.9,0.35,128.33,0,36.184,336.12,374.52,"RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach)",Austria,DSR,RAG Energy Storage,2025,7,12,7/12/2025,28,8/2/2025
C,0.8876,71.3,0.87,10.75,0,1.2448,29.23,46.98,UGS Etzel ESE (VGS),Germany,ASF,VNG Gasspeicher GmbH (6),2025,7,12,7/12/2025,28,8/2/2025
C,0.8072,47.48,1.23,20.86,0,1.7,31.68,58.08,UGS Lesum,Germany,ASF,Storengy Deutschland,2025,7,12,7/12/2025,28,8/2/2025
C,2.041,97,0.01,0.35,0,2.1041,83.23,166.46,UGS Epe Trianel,Germany,ASF,Trianel Gasspeicher Epe,2025,7,12,7/12/2025,28,8/2/2025
C,1.8089,89.53,0,0,0,2.0203,41.04,109.44,UGS Epe (MET Epe Speicher),Germany,ASF,MET Epe Speicher,2025,7,12,7/12/2025,28,8/2/2025
C,13.9385,91.06,0.13,19.53,0,15.3065,331.2,469.2,UGS Epe Uniper H-Gas,Germany,ASF,Uniper Energy Storage,2025,7,12,7/12/2025,28,8/2/2025
C,0.3346,36.76,1.01,9.26,0,0.9102,10.8,13.32,"TEP Storage Hub (Allmenhausen, Kirchheiligen)",Germany,DSR,TEP,2025,7,12,7/12/2025,28,8/2/2025
C,2.5783,95.06,0.5,7.41,0,2.7123,84.97,141.61,UGS Enschede - Epe (Nuon),Germany,DSR,NUON Epe Gasspeicher,2025,7,12,7/12/2025,28,8/2/2025
C,1.1969,45.19,1.65,43.81,0,2.6486,288.93,240.78,UGS Holford (Post-Brexit),United Kingdom,ASF,Uniper Energy Storage Ltd (Post-Brexit),2025,7,12,7/12/2025,28,8/2/2025
C,0.0781,31.25,0,0,0,0.25,12,12,"VSP NORD (Rehden, Jemgum)",Germany,DSR,SEFE Storage (Germany),2025,7,12,7/12/2025,28,8/2/2025
C,42.9915,13.37,0.2,615.85,1.8,321.4748,2374.45,1159.81,VGS Ukraine (all storage facilities),Ukraine,DSR,Ukrtransgaz,2025,7,12,7/12/2025,28,8/2/2025
C,6.9619,62.9,0.19,21.47,0,11.0683,436.25,403.68,UGS Etzel ESE (Uniper Energy Storage),Germany,ASF,Uniper Energy Storage,2025,7,12,7/12/2025,28,8/2/2025
C,6.8707,72.57,0.45,42.87,0,9.468,274.8,357.24,UGS Bierwang,Germany,DSR,Uniper Energy Storage,2025,7,12,7/12/2025,28,8/2/2025
C,0.5496,29.51,0.33,6.15,0,1.8625,24.84,41.4,UGS Nüttermoor H-5,Germany,ASF,EWE Gasspeicher,2025,7,12,7/12/2025,28,8/2/2025
C,6.0019,54.53,0.65,70.96,0,11.0062,79,95.53,"VGS STOGIT Adriatica (Collalto, Cellino, San Potito & Cotignola) (7)",Italy,GRP,Stogit Adriatica (SNAM),2025,7,12,7/12/2025,28,8/2/2025
C,14.4051,60.4,0.45,107.7,0,23.85,154.06,620.2,UGS Grijpskerk L-gas,Netherlands,DSR,NAM,2025,7,12,7/12/2025,28,8/2/2025
C,2.431,61.7,1.16,45.75,0,3.94,86.04,244.32,UGS Peckensen,Germany,ASF,Storengy Deutschland,2025,7,12,7/12/2025,28,8/2/2025
C,0.7011,70.18,1.05,10.49,0,0.999,10.66,32.76,UGS Rüdersdorf H,Germany,ASF,EWE Gasspeicher,2025,7,12,7/12/2025,28,8/2/2025
C,3.3067,47.21,0.45,31.74,0,7.0044,42.13,46.88,UGS Chiren,Bulgaria,DSR,Bulgartransgaz (4),2025,7,12,7/12/2025,28,8/2/2025
C,0.3904,7.81,0.84,42.24,0,5,40,360,UGS Alkmaar,Netherlands,DSR,TAQA Piek Gas,2025,7,12,7/12/2025,28,8/2/2025
C,2.4074,90,0,0,0,2.675,21.4,21.4,UGS Ghercesti,Romania,DSR,Depogaz Ploie?ti,2025,7,12,7/12/2025,28,8/2/2025
C,0.254,6.21,6.21,0,0,4.088,37.63,91.39,UGS Wolfersberg,Germany,DSR,bayernugs,2025,7,12,7/12/2025,28,8/2/2025
C,2.9513,61.84,0.63,30.73,0,4.7725,43.87,51.57,UGS Okoli,Croatia,DSR,PSP,2025,7,12,7/12/2025,28,8/2/2025
C,1.5086,77.14,0.83,16.32,0,1.9557,54,94.5,UGS Etzel EDF (VGS),Germany,ASF,EDF Gas Deutschland,2025,7,12,7/12/2025,28,8/2/2025
C,2.6056,78.96,0.83,27.49,0,3.3,24.44,44,UGS Cornegliano,Italy,DSR,IGS (7),2025,7,12,7/12/2025,28,8/2/2025
C,22.1743,65.39,0.09,111.52,82.5,33.9118,300.13,580.01,VGS Lussagnet (TERÉGA),France,ASR,Teréga,2025,7,12,7/12/2025,28,8/2/2025
C,0.939,75.72,1.67,20.67,0,1.24,27.6,82.56,UGS Harsefeld,Germany,ASF,Storengy Deutschland,2025,7,12,7/12/2025,28,8/2/2025
C,26.9227,75.14,0.1,37.49,0,35.8318,143.34,208.96,"VGS Enagás Basic Underground Storage (Serrablo, Yela, Gaviota, Marismas)",Spain,DSR,Enagás GTS,2025,7,12,7/12/2025,28,8/2/2025
C,6.9674,72.63,-0.01,0,0.6,9.593,133.7,307.56,"VGS GIM Kawerna (Kosakowo, Mogilno)",Poland,ASF,GSP,2025,7,12,7/12/2025,28,8/2/2025
C,31.9953,71.29,0.51,243.75,12.8,44.8833,374.03,680.41,"VGS SERENE ATLANTIQUE ((Chéméry, Céré-la-Ronde, Soings-en-Sologne)",France,ASF,Storengy,2025,7,12,7/12/2025,28,8/2/2025
C,1.3453,75.26,0.31,5.57,0,1.7875,24.84,49.68,UGS Nüttermoor H-2,Germany,ASF,EWE Gasspeicher,2025,7,12,7/12/2025,28,8/2/2025
